date,max_temp,min_temp,mean_temp,cooling_deficit,max_temp_3day,days_above_30,heat_index,risk_label,risk_encoded
2020-12-26,8.2,4.8,6.5,3.3999999999999995,6.533333333333331,0.0,7.52,Low,0
2020-12-27,6.6,3.8,5.2,2.8,7.466666666666664,0.0,6.04,Low,0
2020-12-28,6.7,3.9,5.3,2.8000000000000003,7.166666666666664,0.0,6.140000000000001,Low,0
2020-12-29,5.6,2.4,4.0,3.1999999999999997,6.299999999999998,0.0,4.959999999999999,Low,0
2020-12-30,6.1,3.4,4.8,2.6999999999999997,6.133333333333332,0.0,5.56,Low,0
2020-12-31,7.6,5.4,6.5,2.1999999999999993,6.433333333333331,0.0,7.16,Low,0
2021-01-01,10.1,6.9,8.5,3.1999999999999993,7.933333333333331,0.0,9.46,Low,0
2021-01-02,8.8,6.9,7.9,1.9000000000000004,8.833333333333332,0.0,8.420000000000002,Low,0
2021-01-03,9.3,2.3,5.8,7.000000000000001,9.399999999999999,0.0,7.900000000000001,Low,0
2021-01-04,7.7,3.8,5.8,3.9000000000000004,8.6,0.0,6.92,Low,0
2021-01-05,7.6,2.8,5.2,4.8,8.2,0.0,6.64,Low,0
2021-01-06,9.9,3.5,6.7,6.4,8.399999999999999,0.0,8.620000000000001,Low,0
2021-01-07,9.1,2.1,5.6,7.0,8.866666666666665,0.0,7.7,Low,0
2021-01-08,7.6,1.0,4.3,6.6,8.866666666666665,0.0,6.28,Low,0
2021-01-09,7.2,-0.8,3.2,8.0,7.966666666666665,0.0,5.6000000000000005,Low,0
2021-01-10,8.4,5.3,6.9,3.1000000000000005,7.733333333333332,0.0,7.780000000000001,Low,0
2021-01-11,10.1,7.8,9.0,2.3,8.566666666666665,0.0,9.64,Low,0
2021-01-12,11.9,7.5,9.7,4.4,10.133333333333333,0.0,11.020000000000001,Low,0
2021-01-13,12.0,3.5,7.8,8.5,11.333333333333334,0.0,10.3,Low,0
2021-01-14,8.6,1.3,5.0,7.3,10.83333333333333,0.0,7.14,Low,0
2021-01-15,10.6,4.4,7.5,6.199999999999999,10.399999999999999,0.0,9.360000000000001,Low,0
2021-01-16,7.3,3.5,5.4,3.8,8.833333333333332,0.0,6.54,Low,0
2021-01-17,8.1,3.5,5.8,4.6,8.666666666666666,0.0,7.180000000000001,Low,0
2021-01-18,7.6,0.4,4.0,7.199999999999999,7.666666666666664,0.0,6.16,Low,0
2021-01-19,6.8,0.9,3.9,5.8999999999999995,7.499999999999997,0.0,5.62,Low,0
2021-01-20,7.3,2.9,5.1,4.4,7.233333333333332,0.0,6.42,Low,0
2021-01-21,7.6,0.1,3.9,7.5,7.233333333333332,0.0,6.1,Low,0
2021-01-22,5.5,-2.6,1.5,8.1,6.799999999999998,0.0,3.8800000000000003,Low,0
2021-01-23,4.5,-4.5,0.0,9.0,5.8666666666666645,0.0,2.7,Low,0
2021-01-24,3.1,1.5,2.3,1.6,4.366666666666665,0.0,2.7800000000000002,Low,0
2021-01-25,5.1,1.2,3.2,3.8999999999999995,4.233333333333332,0.0,4.32,Low,0
2021-01-26,7.4,1.4,4.4,6.0,5.199999999999998,0.0,6.200000000000001,Low,0
2021-01-27,5.2,1.2,3.2,4.0,5.899999999999999,0.0,4.4,Low,0
2021-01-28,6.5,2.6,4.6,3.9,6.366666666666666,0.0,5.720000000000001,Low,0
2021-01-29,7.0,2.5,4.8,4.5,6.233333333333332,0.0,6.1000000000000005,Low,0
2021-01-30,7.1,4.5,5.8,2.5999999999999996,6.866666666666666,0.0,6.58,Low,0
2021-01-31,7.5,5.5,6.5,2.0,7.199999999999999,0.0,7.1,Low,0
2021-02-01,7.6,4.8,6.2,2.8,7.399999999999999,0.0,7.04,Low,0
2021-02-02,6.8,4.0,5.4,2.8,7.299999999999998,0.0,6.24,Low,0
2021-02-03,7.0,2.1,4.6,4.9,7.133333333333332,0.0,6.0200000000000005,Low,0
2021-02-04,6.6,3.2,4.9,3.3999999999999995,6.8,0.0,5.92,Low,0
2021-02-05,8.4,4.3,6.4,4.1000000000000005,7.333333333333332,0.0,7.580000000000001,Low,0
2021-02-06,8.4,5.2,6.8,3.2,7.8,0.0,7.760000000000001,Low,0
2021-02-07,7.6,3.4,5.5,4.199999999999999,8.133333333333331,0.0,6.76,Low,0
2021-02-08,4.4,-3.0,0.7,7.4,6.8,0.0,2.9200000000000004,Low,0
2021-02-09,2.0,-3.5,-0.8,5.5,4.666666666666665,0.0,0.9,Low,0
2021-02-10,0.2,-3.4,-1.6,3.6,2.199999999999999,0.0,-0.52,Low,0
2021-02-11,0.8,-4.4,-1.8,5.2,0.9999999999999988,0.0,-0.24,Low,0
2021-02-12,-0.2,-6.8,-3.5,6.6,0.2666666666666655,0.0,-1.52,Low,0
2021-02-13,0.0,-3.5,-1.8,3.5,0.19999999999999885,0.0,-0.7000000000000001,Low,0
2021-02-14,1.1,-1.0,0.1,2.1,0.2999999999999989,0.0,0.6800000000000002,Low,0
2021-02-15,4.2,0.5,2.4,3.7,1.7666666666666657,0.0,3.4600000000000004,Low,0
2021-02-16,7.9,3.4,5.7,4.5,4.399999999999999,0.0,7.0,Low,0
2021-02-17,7.1,-0.6,3.3,7.699999999999999,6.399999999999999,0.0,5.56,Low,0
2021-02-18,6.2,1.7,4.0,4.5,7.0666666666666655,0.0,5.300000000000001,Low,0
2021-02-19,8.2,1.1,4.7,7.1,7.166666666666664,0.0,6.779999999999999,Low,0
2021-02-20,7.3,-1.5,2.9,8.8,7.233333333333332,0.0,5.54,Low,0
2021-02-21,11.0,4.8,7.9,6.2,8.833333333333332,0.0,9.760000000000002,Low,0
2021-02-22,11.7,4.5,8.1,7.199999999999999,9.999999999999998,0.0,10.26,Low,0
2021-02-23,7.8,1.1,4.5,6.699999999999999,10.166666666666666,0.0,6.46,Low,0
2021-02-24,6.3,-2.5,1.9,8.8,8.6,0.0,4.54,Low,0
2021-02-25,9.5,1.8,5.7,7.7,7.8666666666666645,0.0,7.960000000000001,Low,0
2021-02-26,8.3,3.3,5.8,5.000000000000001,8.033333333333331,0.0,7.300000000000001,Low,0
2021-02-27,7.1,-2.3,2.4,9.399999999999999,8.299999999999999,0.0,5.22,Low,0
2021-02-28,7.0,3.2,5.1,3.8,7.466666666666666,0.0,6.24,Low,0
2021-03-01,11.2,4.4,7.8,6.799999999999999,8.433333333333332,0.0,9.84,Low,0
2021-03-02,8.2,1.4,4.8,6.799999999999999,8.799999999999997,0.0,6.84,Low,0
2021-03-03,10.3,2.9,6.6,7.4,9.899999999999999,0.0,8.82,Low,0
2021-03-04,10.7,2.0,6.4,8.7,9.733333333333333,0.0,8.96,Low,0
2021-03-05,11.8,5.8,8.8,6.000000000000001,10.933333333333332,0.0,10.600000000000001,Low,0
2021-03-06,11.3,4.6,8.0,6.700000000000001,11.266666666666666,0.0,9.96,Low,0
2021-03-07,8.6,4.8,6.7,3.8,10.566666666666665,0.0,7.84,Low,0
2021-03-08,10.4,1.3,5.9,9.1,10.1,0.0,8.58,Low,0
2021-03-09,11.1,2.9,7.0,8.2,10.033333333333331,0.0,9.46,Low,0
2021-03-10,8.8,-0.1,4.4,8.9,10.1,0.0,7.020000000000001,Low,0
2021-03-11,8.0,-2.0,3.0,10.0,9.299999999999999,0.0,6.0,Low,0
2021-03-12,12.0,0.9,6.5,11.1,9.6,0.0,9.780000000000001,Low,0
2021-03-13,14.2,2.2,8.2,12.0,11.399999999999999,0.0,11.799999999999999,Low,0
2021-03-14,9.9,4.0,7.0,5.9,12.033333333333331,0.0,8.72,Low,0
2021-03-15,7.8,0.0,3.9,7.8,10.633333333333331,0.0,6.24,Low,0
2021-03-16,8.2,-0.6,3.8,8.799999999999999,8.633333333333331,0.0,6.4399999999999995,Low,0
2021-03-17,9.6,1.1,5.4,8.5,8.533333333333331,0.0,7.8999999999999995,Low,0
2021-03-18,12.9,2.5,7.7,10.4,10.233333333333333,0.0,10.82,Low,0
2021-03-19,10.9,6.3,8.6,4.6000000000000005,11.133333333333331,0.0,9.98,Low,0
2021-03-20,9.3,5.8,7.6,3.500000000000001,11.033333333333331,0.0,8.600000000000001,Low,0
2021-03-21,6.7,4.6,5.7,2.1000000000000005,8.966666666666665,0.0,6.28,Low,0
2021-03-22,9.8,4.3,7.1,5.500000000000001,8.6,0.0,8.700000000000001,Low,0
2021-03-23,9.1,1.5,5.3,7.6,8.533333333333331,0.0,7.58,Low,0
2021-03-24,8.2,3.9,6.1,4.299999999999999,9.033333333333331,0.0,7.34,Low,0
2021-03-25,10.2,4.6,7.4,5.6,9.166666666666664,0.0,9.08,Low,0
2021-03-26,10.7,2.3,6.5,8.399999999999999,9.699999999999998,0.0,9.02,Low,0
2021-03-27,9.7,3.9,6.8,5.799999999999999,10.199999999999998,0.0,8.54,Low,0
2021-03-28,10.1,3.1,6.6,7.0,10.166666666666664,0.0,8.7,Low,0
2021-03-29,9.7,0.0,4.9,9.7,9.83333333333333,0.0,7.76,Low,0
2021-03-30,9.5,-0.5,4.5,10.0,9.766666666666664,0.0,7.500000000000001,Low,0
2021-03-31,10.5,0.2,5.4,10.3,9.899999999999999,0.0,8.44,Low,0
2021-04-01,13.1,4.6,8.9,8.5,11.033333333333331,0.0,11.4,Low,0
2021-04-02,11.9,5.7,8.8,6.2,11.83333333333333,0.0,10.660000000000002,Low,0
2021-04-03,11.3,5.8,8.6,5.500000000000001,12.1,0.0,10.200000000000001,Low,0
2021-04-04,10.3,5.3,7.8,5.000000000000001,11.166666666666664,0.0,9.3,Low,0
2021-04-05,9.2,-0.1,4.6,9.299999999999999,10.266666666666666,0.0,7.34,Low,0
2021-04-06,15.0,1.6,8.3,13.4,11.499999999999998,0.0,12.32,Low,0
2021-04-07,8.5,3.9,6.2,4.6,10.899999999999999,0.0,7.580000000000001,Low,0
2021-04-08,10.6,4.2,7.4,6.3999999999999995,11.366666666666665,0.0,9.32,Low,0
2021-04-09,8.5,2.3,5.4,6.2,9.199999999999998,0.0,7.260000000000001,Low,0
2021-04-10,9.7,1.7,5.7,7.999999999999999,9.599999999999998,0.0,8.1,Low,0
2021-04-11,9.4,-1.0,4.2,10.4,9.199999999999998,0.0,7.32,Low,0
2021-04-12,11.9,-0.2,5.9,12.1,10.333333333333332,0.0,9.480000000000002,Low,0
2021-04-13,13.8,3.1,8.5,10.700000000000001,11.699999999999998,0.0,11.66,Low,0
2021-04-14,14.4,1.4,7.9,13.0,13.366666666666665,0.0,11.8,Low,0
2021-04-15,17.1,4.0,10.6,13.100000000000001,15.1,0.0,14.480000000000002,Low,0
2021-04-16,17.9,4.8,11.4,13.099999999999998,16.466666666666665,0.0,15.280000000000001,Low,0
2021-04-17,18.7,5.1,11.9,13.6,17.899999999999995,0.0,15.98,Low,0
2021-04-18,18.1,4.8,11.5,13.3,18.23333333333333,0.0,15.440000000000001,Low,0
2021-04-19,19.4,6.7,13.1,12.7,18.73333333333333,0.0,16.86,Low,0
2021-04-20,17.0,5.3,11.2,11.7,18.16666666666666,0.0,14.660000000000002,Low,0
2021-04-21,15.0,4.4,9.7,10.6,17.13333333333333,0.0,12.88,Low,0
2021-04-22,15.2,6.5,10.9,8.7,15.733333333333329,0.0,13.46,Low,0
2021-04-23,14.2,8.4,11.3,5.799999999999999,14.799999999999997,0.0,13.04,Low,0
2021-04-24,11.6,8.3,10.0,3.299999999999999,13.666666666666664,0.0,10.94,Low,0
2021-04-25,12.2,7.9,10.1,4.299999999999999,12.666666666666664,0.0,11.34,Low,0
2021-04-26,13.4,6.8,10.1,6.6000000000000005,12.399999999999997,0.0,12.08,Low,0
2021-04-27,14.5,7.7,11.1,6.8,13.366666666666665,0.0,13.14,Low,0
2021-04-28,14.2,10.2,12.2,4.0,14.033333333333331,0.0,13.399999999999999,Low,0
2021-04-29,17.9,9.4,13.7,8.499999999999998,15.533333333333331,0.0,16.2,Low,0
2021-04-30,18.2,10.2,14.2,8.0,16.766666666666662,0.0,16.6,Low,0
2021-05-01,15.0,8.7,11.9,6.300000000000001,17.03333333333333,0.0,13.74,Low,0
2021-05-02,15.0,6.6,10.8,8.4,16.066666666666663,0.0,13.32,Low,0
2021-05-03,11.4,9.1,10.3,2.3000000000000007,13.799999999999997,0.0,10.940000000000001,Low,0
2021-05-04,15.0,8.9,12.0,6.1,13.799999999999997,0.0,13.780000000000001,Low,0
2021-05-05,14.8,5.9,10.4,8.9,13.733333333333333,0.0,13.020000000000001,Low,0
2021-05-06,20.1,7.3,13.7,12.8,16.633333333333333,0.0,17.540000000000003,Low,0
2021-05-07,12.9,6.6,9.8,6.300000000000001,15.933333333333332,0.0,11.64,Low,0
2021-05-08,13.5,8.9,11.2,4.6,15.499999999999998,0.0,12.580000000000002,Low,0
2021-05-09,14.1,8.1,11.1,6.0,13.499999999999998,0.0,12.900000000000002,Low,0
2021-05-10,15.8,6.2,11.0,9.600000000000001,14.466666666666663,0.0,13.88,Low,0
2021-05-11,16.5,6.1,11.3,10.4,15.466666666666663,0.0,14.420000000000002,Low,0
2021-05-12,17.4,6.75,12.100000000000001,10.649999999999999,16.566666666666663,0.0,15.27,Low,0
2021-05-13,18.3,7.4,12.9,10.9,17.4,0.0,16.12,Low,0
2021-05-14,18.3,7.7,13.0,10.600000000000001,17.999999999999996,0.0,16.18,Low,0
2021-05-15,18.1,11.7,14.9,6.400000000000002,18.233333333333334,0.0,16.82,Low,0
2021-05-16,19.7,8.4,14.1,11.299999999999999,18.7,0.0,17.44,Low,0
2021-05-17,16.9,10.2,13.6,6.699999999999999,18.23333333333333,0.0,15.559999999999999,Low,0
2021-05-18,14.2,8.4,11.3,5.799999999999999,16.933333333333334,0.0,13.04,Low,0
2021-05-19,14.8,6.2,10.5,8.600000000000001,15.299999999999997,0.0,13.080000000000002,Low,0
2021-05-20,16.0,5.0,10.5,11.0,14.999999999999998,0.0,13.8,Low,0
2021-05-21,16.7,7.3,12.0,9.399999999999999,15.83333333333333,0.0,14.82,Low,0
2021-05-22,17.9,8.3,13.1,9.599999999999998,16.866666666666664,0.0,15.98,Low,0
2021-05-23,15.8,11.9,13.9,3.9000000000000004,16.799999999999997,0.0,15.020000000000001,Low,0
2021-05-24,13.4,10.5,12.0,2.9000000000000004,15.699999999999998,0.0,12.82,Low,0
2021-05-25,18.1,11.6,14.9,6.500000000000002,15.766666666666666,0.0,16.8,Low,0
2021-05-26,15.7,11.6,13.7,4.1,15.733333333333333,0.0,14.88,Low,0
2021-05-27,14.4,11.4,12.9,3.0,16.066666666666666,0.0,13.8,Low,0
2021-05-28,17.1,10.1,13.6,7.000000000000002,15.733333333333333,0.0,15.700000000000001,Low,0
2021-05-29,18.7,6.5,12.6,12.2,16.73333333333333,0.0,16.26,Low,0
2021-05-30,19.2,9.8,14.5,9.399999999999999,18.333333333333332,0.0,17.32,Low,0
2021-05-31,21.6,11.5,16.6,10.100000000000001,19.833333333333332,0.0,19.580000000000002,Low,0
2021-06-01,24.1,11.1,17.6,13.000000000000002,21.63333333333333,0.0,21.5,Moderate,1
2021-06-02,28.2,12.8,20.5,15.399999999999999,24.633333333333336,0.0,25.120000000000005,Moderate,1
2021-06-03,21.9,14.4,18.2,7.499999999999998,24.73333333333333,0.0,20.4,Moderate,1
2021-06-04,18.1,10.9,14.5,7.200000000000001,22.73333333333333,0.0,16.660000000000004,Moderate,1
2021-06-05,18.2,10.3,14.3,7.899999999999999,19.399999999999995,0.0,16.62,Low,0
2021-06-06,12.9,9.3,11.1,3.5999999999999996,16.400000000000002,0.0,12.18,Low,0
2021-06-07,15.6,8.3,12.0,7.299999999999999,15.566666666666665,0.0,14.14,Low,0
2021-06-08,17.5,5.9,11.7,11.6,15.333333333333334,0.0,15.18,Low,0
2021-06-09,17.9,10.8,14.4,7.099999999999998,17.0,0.0,16.48,Low,0
2021-06-10,22.2,9.2,15.7,13.0,19.2,0.0,19.6,Moderate,1
2021-06-11,17.6,10.3,14.0,7.300000000000001,19.23333333333333,0.0,16.14,Low,0
2021-06-12,21.3,11.8,16.6,9.5,20.366666666666664,0.0,19.400000000000002,Moderate,1
2021-06-13,18.4,14.0,16.2,4.399999999999999,19.099999999999998,0.0,17.52,Low,0
2021-06-14,20.1,14.2,17.2,5.900000000000002,19.933333333333334,0.0,18.92,Low,0
2021-06-15,20.5,13.05,16.799999999999997,7.449999999999999,19.666666666666668,0.0,19.01,Low,0
2021-06-16,20.9,11.9,16.4,8.999999999999998,20.5,0.0,19.099999999999998,Moderate,1
2021-06-17,23.2,10.1,16.7,13.1,21.53333333333333,0.0,20.58,Moderate,1
2021-06-18,19.2,10.0,14.6,9.2,21.099999999999998,0.0,17.36,Moderate,1
2021-06-19,20.8,12.5,16.7,8.3,21.066666666666666,0.0,19.14,Moderate,1
2021-06-20,22.3,13.8,18.1,8.5,20.766666666666666,0.0,20.6,Moderate,1
2021-06-21,23.8,15.1,19.5,8.700000000000001,22.3,0.0,22.060000000000002,Moderate,1
2021-06-22,22.9,14.8,18.9,8.099999999999998,23.0,0.0,21.28,Moderate,1
2021-06-23,22.1,13.3,17.7,8.8,22.933333333333334,0.0,20.340000000000003,Moderate,1
2021-06-24,23.6,14.3,19.0,9.3,22.866666666666664,0.0,21.740000000000002,Moderate,1
2021-06-25,25.6,18.0,21.8,7.600000000000001,23.766666666666666,0.0,24.080000000000005,Moderate,1
2021-06-26,32.3,17.5,24.9,14.799999999999997,27.166666666666668,1.0,29.34,High,2
2021-06-27,31.1,19.4,25.3,11.700000000000003,29.666666666666668,2.0,28.76,High,2
2021-06-28,31.7,20.3,26.0,11.399999999999999,31.7,3.0,29.42,Critical,3
2021-06-29,32.4,20.4,26.4,12.0,31.733333333333334,4.0,30.0,Critical,3
2021-06-30,24.2,17.7,21.0,6.5,29.433333333333334,4.0,22.9,High,2
2021-07-01,23.6,17.6,20.6,6.0,26.733333333333334,4.0,22.400000000000002,High,2
2021-07-02,22.6,16.6,19.6,6.0,23.46666666666667,4.0,21.400000000000002,High,2
2021-07-03,22.6,16.6,19.6,6.0,22.933333333333334,3.0,21.400000000000002,High,2
2021-07-04,24.5,16.2,20.4,8.3,23.233333333333334,2.0,22.840000000000003,High,2
2021-07-05,24.0,15.5,19.8,8.5,23.7,1.0,22.300000000000004,Moderate,1
2021-07-06,22.7,13.5,18.1,9.2,23.733333333333334,0.0,20.86,Moderate,1
2021-07-07,21.9,14.8,18.4,7.099999999999998,22.866666666666664,0.0,20.48,Moderate,1
2021-07-08,21.8,14.1,18.0,7.700000000000001,22.133333333333336,0.0,20.26,Moderate,1
2021-07-09,24.0,16.2,20.1,7.800000000000001,22.566666666666666,0.0,22.440000000000005,Moderate,1
2021-07-10,25.2,13.9,19.6,11.299999999999999,23.666666666666668,0.0,22.94,Moderate,1
2021-07-11,23.4,13.5,18.5,9.899999999999999,24.2,0.0,21.419999999999998,Moderate,1
2021-07-12,23.3,14.0,18.7,9.3,23.96666666666667,0.0,21.44,Moderate,1
2021-07-13,24.7,13.8,19.3,10.899999999999999,23.8,0.0,22.520000000000003,Moderate,1
2021-07-14,24.7,13.6,19.2,11.1,24.233333333333334,0.0,22.48,Moderate,1
2021-07-15,21.5,12.8,17.2,8.7,23.633333333333336,0.0,19.759999999999998,Moderate,1
2021-07-16,21.6,12.7,17.2,8.900000000000002,22.599999999999998,0.0,19.82,Moderate,1
2021-07-17,24.3,14.8,19.6,9.5,22.46666666666667,0.0,22.400000000000002,Moderate,1
2021-07-18,23.1,12.8,18.0,10.3,23.0,0.0,21.04,Moderate,1
2021-07-19,26.7,13.9,20.3,12.799999999999999,24.700000000000003,0.0,24.14,Moderate,1
2021-07-20,23.8,14.9,19.4,8.9,24.53333333333333,0.0,22.020000000000003,Moderate,1
2021-07-21,21.9,13.2,17.6,8.7,24.133333333333336,0.0,20.16,Moderate,1
2021-07-22,21.7,12.8,17.3,8.899999999999999,22.466666666666665,0.0,19.92,Moderate,1
2021-07-23,24.3,15.4,19.9,8.9,22.633333333333336,0.0,22.520000000000003,Moderate,1
2021-07-24,25.1,14.3,19.7,10.8,23.7,0.0,22.94,Moderate,1
2021-07-25,25.1,14.7,19.9,10.400000000000002,24.833333333333332,0.0,23.020000000000003,Moderate,1
2021-07-26,25.8,13.6,19.7,12.200000000000001,25.333333333333332,0.0,23.36,Moderate,1
2021-07-27,24.4,14.5,19.5,9.899999999999999,25.099999999999998,0.0,22.42,Moderate,1
2021-07-28,26.5,14.2,20.4,12.3,25.566666666666666,0.0,24.040000000000003,Moderate,1
2021-07-29,25.8,15.5,20.7,10.3,25.566666666666666,0.0,23.740000000000002,Moderate,1
2021-07-30,28.1,15.2,21.7,12.900000000000002,26.8,0.0,25.520000000000003,High,2
2021-07-31,26.1,17.6,21.9,8.5,26.666666666666668,0.0,24.400000000000002,Moderate,1
2021-08-01,26.2,17.7,22.0,8.5,26.8,0.0,24.5,Moderate,1
2021-08-02,23.4,15.6,19.5,7.799999999999999,25.233333333333334,0.0,21.84,Moderate,1
2021-08-03,25.2,15.9,20.6,9.299999999999999,24.933333333333334,0.0,23.34,Moderate,1
2021-08-04,25.2,15.3,20.3,9.899999999999999,24.599999999999998,0.0,23.22,Moderate,1
2021-08-05,28.9,17.0,23.0,11.899999999999999,26.433333333333334,0.0,26.520000000000003,High,2
2021-08-06,23.6,17.7,20.7,5.900000000000002,25.900000000000002,0.0,22.42,Moderate,1
2021-08-07,22.2,14.0,18.1,8.2,24.899999999999995,0.0,20.560000000000002,Moderate,1
2021-08-08,22.3,15.2,18.8,7.100000000000001,22.700000000000003,0.0,20.88,Moderate,1
2021-08-09,23.0,14.9,19.0,8.1,22.5,0.0,21.380000000000003,Moderate,1
2021-08-10,24.1,15.4,19.8,8.700000000000001,23.133333333333336,0.0,22.36,Moderate,1
2021-08-11,25.7,15.8,20.8,9.899999999999999,24.26666666666667,0.0,23.720000000000002,Moderate,1
2021-08-12,27.6,18.8,23.2,8.8,25.8,0.0,25.840000000000003,Moderate,1
2021-08-13,28.9,16.6,22.8,12.299999999999997,27.399999999999995,0.0,26.44,High,2
2021-08-14,28.1,16.7,22.4,11.400000000000002,28.2,0.0,25.820000000000004,High,2
2021-08-15,24.9,15.8,20.4,9.099999999999998,27.3,0.0,23.080000000000002,Moderate,1
2021-08-16,21.2,16.2,18.7,5.0,24.733333333333334,0.0,20.200000000000003,Moderate,1
2021-08-17,21.1,14.5,17.8,6.600000000000001,22.400000000000002,0.0,19.78,Moderate,1
2021-08-18,20.8,13.0,16.9,7.800000000000001,21.033333333333335,0.0,19.240000000000002,Moderate,1
2021-08-19,22.7,14.1,18.4,8.6,21.533333333333335,0.0,20.98,Moderate,1
2021-08-20,18.8,13.7,16.3,5.100000000000001,20.766666666666666,0.0,17.78,Moderate,1
2021-08-21,21.9,14.8,18.4,7.099999999999998,21.133333333333333,0.0,20.48,Moderate,1
2021-08-22,22.6,14.7,18.7,7.900000000000002,21.1,0.0,21.020000000000003,Moderate,1
2021-08-23,20.3,12.8,16.6,7.5,21.599999999999998,0.0,18.800000000000004,Moderate,1
2021-08-24,22.2,9.4,15.8,12.799999999999999,21.7,0.0,19.64,Moderate,1
2021-08-25,25.3,11.2,18.3,14.100000000000001,22.599999999999998,0.0,22.48,Moderate,1
2021-08-26,17.5,15.1,16.3,2.4000000000000004,21.666666666666668,0.0,17.02,Moderate,1
2021-08-27,20.1,14.2,17.2,5.900000000000002,20.96666666666667,0.0,18.92,Moderate,1
2021-08-28,21.0,9.9,15.5,11.1,19.533333333333335,0.0,18.78,Low,0
2021-08-29,21.2,12.5,16.9,8.7,20.76666666666667,0.0,19.46,Moderate,1
2021-08-30,18.3,13.3,15.8,5.0,20.166666666666668,0.0,17.3,Moderate,1
2021-08-31,20.2,11.2,15.7,9.0,19.900000000000002,0.0,18.4,Low,0
2021-09-01,18.8,8.8,13.8,10.0,19.099999999999998,0.0,16.8,Low,0
2021-09-02,20.9,10.5,15.7,10.399999999999999,19.96666666666667,0.0,18.82,Low,0
2021-09-03,23.9,11.4,17.7,12.499999999999998,21.2,0.0,21.400000000000002,Moderate,1
2021-09-04,19.8,12.4,16.1,7.4,21.53333333333333,0.0,18.32,Moderate,1
2021-09-05,19.4,14.9,17.2,4.499999999999998,21.03333333333333,0.0,18.5,Moderate,1
2021-09-06,21.4,12.7,17.1,8.7,20.2,0.0,19.66,Moderate,1
2021-09-07,21.9,12.0,17.0,9.899999999999999,20.9,0.0,19.92,Moderate,1
2021-09-08,24.3,14.5,19.4,9.8,22.53333333333333,0.0,22.340000000000003,Moderate,1
2021-09-09,26.0,14.6,20.3,11.4,24.066666666666666,0.0,23.72,Moderate,1
2021-09-10,23.5,15.0,19.3,8.5,24.599999999999998,0.0,21.8,Moderate,1
2021-09-11,17.3,14.4,15.9,2.9000000000000004,22.26666666666667,0.0,16.720000000000002,Moderate,1
2021-09-12,18.1,12.9,15.5,5.200000000000001,19.633333333333336,0.0,17.060000000000002,Low,0
2021-09-13,18.1,10.5,14.3,7.600000000000001,17.833333333333336,0.0,16.580000000000002,Low,0
2021-09-14,14.5,12.2,13.4,2.3000000000000007,16.900000000000002,0.0,14.040000000000001,Low,0
2021-09-15,17.2,11.9,14.6,5.299999999999999,16.599999999999998,0.0,16.14,Low,0
2021-09-16,15.8,6.0,10.9,9.8,15.833333333333334,0.0,13.84,Low,0
2021-09-17,14.2,10.9,12.6,3.299999999999999,15.733333333333334,0.0,13.54,Low,0
2021-09-18,18.7,11.9,15.3,6.799999999999999,16.233333333333334,0.0,17.34,Low,0
2021-09-19,15.6,11.0,13.3,4.6,16.166666666666668,0.0,14.68,Low,0
2021-09-20,17.1,10.3,13.7,6.800000000000001,17.133333333333333,0.0,15.740000000000002,Low,0
2021-09-21,17.9,8.2,13.1,9.7,16.866666666666667,0.0,15.96,Low,0
2021-09-22,17.9,12.3,15.1,5.599999999999998,17.633333333333333,0.0,16.78,Low,0
2021-09-23,17.1,11.0,14.1,6.100000000000001,17.633333333333333,0.0,15.880000000000003,Low,0
2021-09-24,18.3,8.6,13.5,9.700000000000001,17.766666666666666,0.0,16.36,Low,0
2021-09-25,22.3,10.2,16.3,12.100000000000001,19.233333333333334,0.0,19.88,Moderate,1
2021-09-26,15.4,12.2,13.8,3.200000000000001,18.666666666666668,0.0,14.76,Low,0
2021-09-27,16.9,11.5,14.2,5.399999999999999,18.2,0.0,15.82,Low,0
2021-09-28,17.1,11.5,14.3,5.600000000000001,16.466666666666665,0.0,15.980000000000002,Low,0
2021-09-29,12.8,10.4,11.6,2.4000000000000004,15.6,0.0,12.320000000000002,Low,0
2021-09-30,15.4,11.0,13.2,4.4,15.100000000000001,0.0,14.52,Low,0
2021-10-01,14.8,7.8,11.3,7.000000000000001,14.333333333333334,0.0,13.400000000000002,Low,0
2021-10-02,14.2,8.8,11.5,5.399999999999999,14.799999999999999,0.0,13.12,Low,0
2021-10-03,14.3,9.9,12.1,4.4,14.433333333333335,0.0,13.420000000000002,Low,0
2021-10-04,14.4,8.5,11.5,5.9,14.299999999999999,0.0,13.220000000000002,Low,0
2021-10-05,14.2,7.2,10.7,6.999999999999999,14.300000000000002,0.0,12.799999999999999,Low,0
2021-10-06,12.9,5.2,9.1,7.7,13.833333333333334,0.0,11.36,Low,0
2021-10-07,13.0,5.2,9.1,7.8,13.366666666666667,0.0,11.440000000000001,Low,0
2021-10-08,12.5,5.6,9.1,6.9,12.799999999999999,0.0,11.12,Low,0
2021-10-09,11.8,5.4,8.6,6.4,12.433333333333335,0.0,10.520000000000001,Low,0
2021-10-10,12.8,8.6,10.7,4.200000000000001,12.366666666666667,0.0,11.960000000000003,Low,0
2021-10-11,11.2,3.4,7.3,7.799999999999999,11.933333333333335,0.0,9.639999999999999,Low,0
2021-10-12,9.3,2.9,6.1,6.4,11.1,0.0,8.020000000000001,Low,0
